3,1154,1,0,0,0,0,0,0,1,0,3
4,3,4034,1,0,1,0,1,0,0,0,74
1,0,2,209,0,0,0,0,0,0,0,3
2,0,0,0,1416,0,0,0,0,0,0,77
7,0,3,0,0,3339,1,5,0,5,34,267
5,0,0,0,0,0,2300,0,0,0,0,256
6,2,432,0,0,8,0,9,0,3,5,3323
0,295,630,47,612,831,312,3529,383,3355,7020,0
0,15,24,23,14,29,4,3,17,19,33,0
